SystematicName	ControlType	gTotalGeneSignal	gTotalGeneError	gIsGeneDetected
hsa-miR-524-5p	0	-1.26396	2.23263	0
hsa-miR-525-3p	0	-2.29069	1.57848	0
hsa-miR-525-5p	0	-1.34887	1.83167	0
hsa-miR-526b	0	-2.82	2.23191	0
hsa-miR-526b*	0	-0.864947	2.23436	0
hsa-miR-527	0	-0.0689585	1.83427	0
hsa-miR-532-3p	0	73.2093	6.8633	1
hsa-miR-532-5p	0	123.191	10.4709	1
hsa-miR-539	0	44.2159	4.00169	1
hsa-miR-541	0	-1.70926	1.58008	0
hsa-miR-541*	0	-0.565038	1.58042	0
hsa-miR-542-3p	0	5.09395	1.87316	1
hsa-miR-542-5p	0	18.1842	2.61493	1
hsa-miR-543	0	80.6101	6.78261	1
hsa-miR-544	0	-0.752845	1.5797	0
hsa-miR-545	0	34.6238	2.84863	1
hsa-miR-545*	0	-0.35471	1.57927	0
hsa-miR-548a-3p	0	-0.696369	1.58087	0
hsa-miR-548a-5p	0	8.48986	1.65732	1
hsa-miR-548b-3p	0	-0.433621	1.57901	0
hsa-miR-548b-5p	0	0.838581	1.58362	0
hsa-miR-548c-3p	0	0.0157487	1.57982	0
hsa-miR-548c-5p	0	104.155	6.52174	1
hsa-miR-548d-3p	0	-0.0393156	1.57978	0
hsa-miR-548d-5p	0	7.63192	1.65114	1
hsa-miR-549	0	-1.67821	1.58223	0
hsa-miR-550	0	1.91577	1.58408	0
hsa-miR-550*	0	59.3754	3.9355	1
hsa-miR-551a	0	-1.11208	1.57838	0
hsa-miR-551b	0	273.279	20.8199	1
hsa-miR-551b*	0	-2.03539	1.57829	0
hsa-miR-552	0	5.68004	1.6146	0
hsa-miR-553	0	0.377817	1.58164	0
hsa-miR-554	0	-0.894652	1.58098	0
hsa-miR-555	0	-1.00721	1.58053	0
hsa-miR-556-3p	0	-0.82082	1.58018	0
hsa-miR-556-5p	0	-1.01343	1.57921	0
hsa-miR-557	0	9.63819	2.34665	1
hsa-miR-558	0	-1.51029	1.57799	0
hsa-miR-559	0	-0.158334	1.58325	0
hsa-miR-561	0	-1.81519	1.57871	0
hsa-miR-562	0	-1.05771	1.57965	0
hsa-miR-563	0	-0.00527569	1.58122	0
hsa-miR-564	0	1.1328	1.83425	0
hsa-miR-566	0	-1.41649	1.57867	0
hsa-miR-567	0	-1.17209	1.58415	0
hsa-miR-568	0	-1.73017	2.23189	0
hsa-miR-569	0	-1.6621	1.57911	0
hsa-miR-570	0	0.0509739	1.57966	0
hsa-miR-571	0	-0.771655	2.23326	0
hsa-miR-572	0	-0.141945	2.2344	0
hsa-miR-573	0	-0.227465	1.57918	0
hsa-miR-574-3p	0	1198.81	87.1243	1
hsa-miR-574-5p	0	707.825	52.823	1
hsa-miR-575	0	12.5198	2.42104	1
hsa-miR-576-3p	0	6.47152	1.66747	1
hsa-miR-576-5p	0	-0.52158	1.57865	0
hsa-miR-577	0	-0.799173	2.23242	0
hsa-miR-578	0	-0.3214	1.58241	0
hsa-miR-579	0	1.13666	1.59928	0
hsa-miR-580	0	0.412092	1.58359	0
hsa-miR-581	0	-0.305514	1.58126	0
hsa-miR-582-3p	0	-0.128345	1.57937	0
hsa-miR-582-5p	0	1.76914	2.24328	0
hsa-miR-583	0	0.151604	1.83151	0
hsa-miR-584	0	997.094	88.4837	1
hsa-miR-585	0	-0.249658	1.83203	0
hsa-miR-586	0	0.676585	1.58164	0
hsa-miR-587	0	-0.734595	1.58288	0
hsa-miR-588	0	-0.227168	1.58147	0
hsa-miR-589	0	2.7077	1.59897	0
hsa-miR-589*	0	3.5638	1.60902	1
hsa-miR-590-3p	0	-0.463574	1.58009	0
hsa-miR-590-5p	0	733.805	63.4116	1
hsa-miR-591	0	-0.586658	1.58149	0
hsa-miR-592	0	-0.131195	2.23419	0
hsa-miR-593	0	3.96244	1.59621	0
hsa-miR-593*	0	-2.53215	1.58019	0
hsa-miR-595	0	14.9666	2.09802	1
hsa-miR-596	0	-2.67891	1.57814	0
hsa-miR-597	0	-0.335613	1.58096	0
hsa-miR-598	0	51.545	5.17984	1
hsa-miR-599	0	-0.845785	1.57904	0
hsa-miR-600	0	-2.55937	1.57825	0
hsa-miR-601	0	3.00472	1.59348	0
hsa-miR-602	0	1.15659	1.83384	0
hsa-miR-603	0	0.957596	1.58503	0
hsa-miR-604	0	-1.16027	1.83206	0
hsa-miR-605	0	0.562049	2.23564	0
hsa-miR-606	0	-1.64134	1.58105	0
hsa-miR-607	0	0.455917	1.60582	0
hsa-miR-608	0	-0.758129	2.2337	0
hsa-miR-609	0	0.186465	1.68785	0
hsa-miR-610	0	2.42924	1.60066	0
hsa-miR-611	0	-1.79148	1.83101	0
hsa-miR-612	0	-1.22822	1.5787	0
hsa-miR-613	0	-0.817981	1.58263	0
hsa-miR-614	0	-0.314263	1.8297	0
hsa-miR-615-3p	0	0.191006	1.58013	0
hsa-miR-615-5p	0	-0.524242	1.57872	0
hsa-miR-616	0	1.17704	1.58283	0
hsa-miR-616*	0	-0.977449	1.57806	0
hsa-miR-617	0	-1.2845	1.83189	0
hsa-miR-618	0	-1.87528	1.58009	0
hsa-miR-619	0	-0.332533	1.57903	0
hsa-miR-620	0	-0.853696	3.15956	0
hsa-miR-621	0	-0.432005	1.58006	0
hsa-miR-622	0	0.237181	1.83191	0
hsa-miR-623	0	126.386	6.75273	1
hsa-miR-624	0	0.170696	1.58157	0
hsa-miR-624*	0	15.0818	2.01003	1
hsa-miR-625	0	942.242	86.5677	1
hsa-miR-625*	0	10.8565	1.68545	1
hsa-miR-626	0	-0.228513	1.58009	0
hsa-miR-627	0	81.3831	4.92757	1
hsa-miR-628-3p	0	38.5442	3.19486	1
hsa-miR-628-5p	0	71.4275	4.97624	1
hsa-miR-629	0	20.2061	2.32833	1
hsa-miR-629*	0	12.6605	1.92957	1
hsa-miR-630	0	2.55097	2.24307	0
hsa-miR-631	0	1.58566	2.24356	0
hsa-miR-632	0	-0.613504	1.83113	0
hsa-miR-633	0	-0.182732	1.58227	0
hsa-miR-634	0	3.11235	1.60055	0
hsa-miR-635	0	-1.11072	1.57903	0
hsa-miR-636	0	0.96608	1.58115	0
hsa-miR-637	0	-1.21547	1.57886	0
hsa-miR-638	0	58.803	4.89214	1
hsa-miR-639	0	-1.1796	1.57881	0
hsa-miR-640	0	0.315161	1.83427	0
hsa-miR-641	0	8.47406	1.67526	1
hsa-miR-642	0	0.26065	1.57972	0
hsa-miR-643	0	0.391537	1.58157	0
hsa-miR-644	0	-1.2418	1.57851	0
hsa-miR-645	0	0.665412	1.58607	0
hsa-miR-646	0	-0.846015	1.57995	0
hsa-miR-647	0	-1.57441	1.57958	0
hsa-miR-648	0	-0.450124	1.83109	0
hsa-miR-649	0	-0.354029	1.57939	0
hsa-miR-650	0	-0.750009	1.83251	0
hsa-miR-651	0	-1.37709	1.57809	0
hsa-miR-652	0	1819.92	170.36	1
hsa-miR-653	0	-1.92121	1.57825	0
hsa-miR-654-3p	0	173.573	15.7414	1
hsa-miR-654-5p	0	32.2528	2.28176	1
hsa-miR-655	0	0.00396186	1.58271	0
hsa-miR-656	0	-0.399298	2.23322	0
hsa-miR-657	0	-0.0914513	1.57969	0
hsa-miR-658	0	0.719385	1.58026	0
hsa-miR-659	0	1.79436	2.23884	0
hsa-miR-660	0	96.2575	8.70833	1
hsa-miR-661	0	-0.547309	1.58047	0
hsa-miR-662	0	1.68324	1.58422	0
hsa-miR-663	0	-0.453947	2.23983	0
hsa-miR-665	0	0.461108	1.58528	0
hsa-miR-668	0	6.01138	1.62269	1
hsa-miR-671-3p	0	-2.72536	1.57826	0
hsa-miR-671-5p	0	11.0488	2.37159	1
hsa-miR-675	0	-1.56261	1.5792	0
hsa-miR-7	0	32.2125	3.76582	1
hsa-miR-7-1*	0	52.2836	4.74686	1
hsa-miR-7-2*	0	0.484065	1.58337	0
hsa-miR-708	0	0.106963	1.58205	0
hsa-miR-708*	0	-0.927641	1.57871	0
hsa-miR-744	0	367.198	26.634	1
hsa-miR-744*	0	34.7086	2.6686	1
hsa-miR-758	0	96.7334	6.30434	1
hsa-miR-760	0	2.81254	1.59633	0
hsa-miR-765	0	5.76493	2.28799	0
hsa-miR-766	0	882.425	47.302	1
hsa-miR-767-3p	0	0.368739	1.58041	0
hsa-miR-767-5p	0	-0.393481	1.58183	0
hsa-miR-768-3p	0	19.9302	2.83472	1
hsa-miR-768-5p	0	35.2182	3.88918	1
hsa-miR-769-3p	0	20.6619	2.07196	1
hsa-miR-769-5p	0	226.734	18.2036	1
hsa-miR-770-5p	0	2.22119	1.58708	0
hsa-miR-801	0	0.0739429	2.23475	0
hsa-miR-802	0	-1.28673	1.57948	0
hsa-miR-873	0	1.28354	1.58216	0
hsa-miR-874	0	72.5852	6.94512	1
hsa-miR-875-3p	0	-0.0567699	1.58072	0
hsa-miR-875-5p	0	0.564201	1.58187	0
hsa-miR-876-3p	0	-0.520983	1.58262	0
hsa-miR-876-5p	0	0.42842	1.58173	0
hsa-miR-877	0	9.43161	1.7467	1
hsa-miR-877*	0	11.2138	1.72061	1
hsa-miR-885-3p	0	1.5226	1.58305	0
hsa-miR-885-5p	0	17.7451	2.58115	1
hsa-miR-886-3p	0	60.8873	4.65099	1
hsa-miR-886-5p	0	-1.74915	1.5782	0
hsa-miR-887	0	-0.636769	1.57912	0
hsa-miR-888	0	-1.26724	2.23223	0
hsa-miR-888*	0	-0.599905	1.58028	0
hsa-miR-889	0	5.34855	1.61652	1
hsa-miR-890	0	-2.14934	1.57844	0
hsa-miR-891a	0	-1.73651	2.23383	0
hsa-miR-891b	0	-1.33405	2.23558	0
hsa-miR-892a	0	-0.929762	1.57915	0
hsa-miR-892b	0	2.48041	1.58697	0
hsa-miR-9	0	4.71087	2.26584	0
hsa-miR-9*	0	16.0794	2.51703	1
hsa-miR-920	0	-1.02981	1.58217	0
hsa-miR-921	0	-2.64629	1.57804	0
hsa-miR-922	0	-1.61702	1.57878	0
hsa-miR-923	0	1060.48	91.3126	1
hsa-miR-924	0	0.588585	1.58247	0
hsa-miR-92a	0	11729	931.813	1
hsa-miR-92a-1*	0	5.39109	1.63902	1
hsa-miR-92a-2*	0	1.06354	1.58472	0
hsa-miR-92b	0	0.817762	1.58285	0
hsa-miR-92b*	0	-0.836274	1.5796	0
hsa-miR-93	0	5923.32	545.902	1
hsa-miR-93*	0	8.94173	1.86462	1
hsa-miR-933	0	0.827986	1.58562	0
hsa-miR-934	0	-1.98787	1.57838	0
hsa-miR-935	0	-0.948963	1.57836	0
hsa-miR-936	0	-0.686026	2.2319	0
hsa-miR-937	0	-1.33766	1.5794	0
hsa-miR-938	0	-0.974329	1.57899	0
hsa-miR-939	0	57.484	4.68968	1
hsa-miR-940	0	67.3235	5.38074	1
hsa-miR-941	0	-0.512962	1.57999	0
hsa-miR-942	0	2.36318	1.59534	0
hsa-miR-943	0	-2.33894	1.57832	0
hsa-miR-944	0	-0.553631	1.57913	0
hsa-miR-95	0	-0.811913	2.23439	0
hsa-miR-96	0	2.29774	2.24733	0
hsa-miR-96*	0	-0.652208	1.5794	0
hsa-miR-98	0	843.092	75.874	1
hsa-miR-99a	0	110.35	10.3985	1
hsa-miR-99a*	0	-1.7854	1.57849	0
hsa-miR-99b	0	2335.8	177.538	1
hsa-miR-99b*	0	2.18468	1.59282	0
hsv1-miR-H1	0	0.442136	1.58207	0
hsv1-miR-LAT	0	2.79577	1.59169	0
hur_1	1	906.595	46.3502	1
hur_2	1	4001.74	201.175	1
hur_4	1	387.24	21.0798	1
hur_5	1	-1.15469	1.97914	0
hur_6	1	217.053	14.0252	1
kshv-miR-K12-1	0	-0.270904	1.57971	0
kshv-miR-K12-10a	0	-1.8673	1.57821	0
kshv-miR-K12-11	0	-1.12723	1.57829	0
kshv-miR-K12-12	0	1.42023	1.5833	0
kshv-miR-K12-2	0	-0.641245	1.5807	0
kshv-miR-K12-3	0	5.81906	2.29601	1
kshv-miR-K12-3*	0	-1.70389	1.58073	0
kshv-miR-K12-4-3p	0	-1.02802	1.58534	0
kshv-miR-K12-4-5p	0	-1.3176	1.57924	0
kshv-miR-K12-5	0	-2.53143	1.57795	0
kshv-miR-K12-6-3p	0	-1.47236	1.57909	0
kshv-miR-K12-6-5p	0	-0.0840608	1.5799	0
kshv-miR-K12-7	0	-0.574761	1.5793	0
kshv-miR-K12-8	0	-1.80702	1.57856	0
kshv-miR-K12-9	0	-1.95965	1.57815	0
kshv-miR-K12-9*	0	-1.41356	1.57882	0
miRNABrightCorner30	1	4315.91	432.688	1
mr_1	1	154.067	8.23905	1
