SystematicName	ControlType	gTotalGeneSignal	gTotalGeneError	gIsGeneDetected
hsa-miR-525-3p	0	-0.481581	1.68342	0
hsa-miR-525-5p	0	-1.20932	1.94928	0
hsa-miR-526b	0	-0.7337	2.37602	0
hsa-miR-526b*	0	-0.628253	2.37719	0
hsa-miR-527	0	6.60102	2.19686	1
hsa-miR-532-3p	0	62.9482	6.12082	1
hsa-miR-532-5p	0	113.192	9.94099	1
hsa-miR-539	0	29.1174	3.00698	1
hsa-miR-541	0	-0.64681	1.68101	0
hsa-miR-541*	0	-0.299077	1.6851	0
hsa-miR-542-3p	0	29.5407	2.77351	1
hsa-miR-542-5p	0	31.0126	3.32636	1
hsa-miR-543	0	63.2825	5.5306	1
hsa-miR-544	0	1.48869	1.6899	0
hsa-miR-545	0	164.684	11.4222	1
hsa-miR-545*	0	0.255639	1.68372	0
hsa-miR-548a-3p	0	0.35299	1.68432	0
hsa-miR-548a-5p	0	26.0222	2.3495	1
hsa-miR-548b-3p	0	0.31963	1.68507	0
hsa-miR-548b-5p	0	1.43432	1.68427	0
hsa-miR-548c-3p	0	1.12964	1.6907	0
hsa-miR-548c-5p	0	218.736	13.3514	1
hsa-miR-548d-3p	0	1.55208	1.69706	0
hsa-miR-548d-5p	0	11.4752	1.83211	1
hsa-miR-549	0	0.469357	1.68583	0
hsa-miR-550	0	2.85461	1.69733	0
hsa-miR-550*	0	64.6285	4.2775	1
hsa-miR-551a	0	-2.47455	1.68029	0
hsa-miR-551b	0	681.692	51.3509	1
hsa-miR-551b*	0	-1.12343	1.68299	0
hsa-miR-552	0	5.99162	1.7217	0
hsa-miR-553	0	1.20114	1.69143	0
hsa-miR-554	0	0.783541	1.6889	0
hsa-miR-555	0	-0.10563	1.68462	0
hsa-miR-556-3p	0	1.53456	1.70045	0
hsa-miR-556-5p	0	-1.32909	1.67999	0
hsa-miR-557	0	6.90193	2.4338	0
hsa-miR-558	0	-0.81827	1.68505	0
hsa-miR-559	0	-1.39823	1.6813	0
hsa-miR-561	0	-0.61038	1.68235	0
hsa-miR-562	0	0.0835969	1.68637	0
hsa-miR-563	0	0.110775	1.68228	0
hsa-miR-564	0	-1.14057	1.95347	0
hsa-miR-566	0	-0.166969	1.68245	0
hsa-miR-567	0	0.597813	1.68428	0
hsa-miR-568	0	-0.0760712	2.37993	0
hsa-miR-569	0	-0.834794	1.68102	0
hsa-miR-570	0	1.38515	1.68838	0
hsa-miR-571	0	0.853236	2.38234	0
hsa-miR-572	0	1.63801	2.39272	0
hsa-miR-573	0	0.721918	1.68389	0
hsa-miR-574-3p	0	704.347	54.0411	1
hsa-miR-574-5p	0	109.796	8.49133	1
hsa-miR-575	0	2.74289	2.39742	0
hsa-miR-576-3p	0	8.34143	1.79034	1
hsa-miR-576-5p	0	0.441564	1.68338	0
hsa-miR-577	0	1.15869	2.39569	0
hsa-miR-578	0	-1.21357	1.67967	0
hsa-miR-579	0	6.00055	1.73213	0
hsa-miR-580	0	1.30002	1.68994	0
hsa-miR-581	0	-0.375596	1.68278	0
hsa-miR-582-3p	0	-1.57442	1.68018	0
hsa-miR-582-5p	0	2.8992	2.39166	0
hsa-miR-583	0	-1.28558	1.9477	0
hsa-miR-584	0	1011.55	89.1072	1
hsa-miR-585	0	2.02354	1.95975	0
hsa-miR-586	0	0.432278	1.68276	0
hsa-miR-587	0	-1.51585	1.68074	0
hsa-miR-588	0	0.0557815	1.6807	0
hsa-miR-589	0	3.6603	1.71025	1
hsa-miR-589*	0	1.61497	1.69406	0
hsa-miR-590-3p	0	0.103491	1.6803	0
hsa-miR-590-5p	0	3281.5	284.521	1
hsa-miR-591	0	0.191646	1.68757	0
hsa-miR-592	0	0.848732	2.38391	0
hsa-miR-593	0	0.469696	1.69322	0
hsa-miR-593*	0	-0.437915	1.68501	0
hsa-miR-595	0	1.60301	1.95278	0
hsa-miR-596	0	-3.30156	1.67985	0
hsa-miR-597	0	0.85493	1.68577	0
hsa-miR-598	0	192.389	17.7076	1
hsa-miR-599	0	-0.205042	1.68489	0
hsa-miR-600	0	2.19674	1.73145	1
hsa-miR-601	0	0.477267	1.6862	0
hsa-miR-602	0	2.54172	1.9557	0
hsa-miR-603	0	-1.06467	1.68204	0
hsa-miR-604	0	-1.00204	1.95359	0
hsa-miR-605	0	-1.10539	2.37703	0
hsa-miR-606	0	-0.738282	1.68974	0
hsa-miR-607	0	-1.72527	1.68365	0
hsa-miR-608	0	-1.41747	2.37801	0
hsa-miR-609	0	0.582439	1.79971	0
hsa-miR-610	0	1.25304	1.68644	0
hsa-miR-611	0	-1.13158	1.95393	0
hsa-miR-612	0	-0.138951	1.70086	0
hsa-miR-613	0	-1.44348	1.6819	0
hsa-miR-614	0	3.71337	2.18323	1
hsa-miR-615-3p	0	-0.948335	1.68021	0
hsa-miR-615-5p	0	-0.298037	1.68102	0
hsa-miR-616	0	-0.208123	1.68318	0
hsa-miR-616*	0	-0.60648	1.68229	0
hsa-miR-617	0	1.90528	1.96053	0
hsa-miR-618	0	0.658737	1.68455	0
hsa-miR-619	0	0.453046	1.68653	0
hsa-miR-620	0	-0.980633	3.36163	0
hsa-miR-621	0	-0.61148	1.68698	0
hsa-miR-622	0	0.0772248	1.97249	0
hsa-miR-623	0	11.5104	1.79566	1
hsa-miR-624	0	6.2219	1.7526	1
hsa-miR-624*	0	45.3387	3.88465	1
hsa-miR-625	0	2526.61	233.915	1
hsa-miR-625*	0	11.7486	1.87396	1
hsa-miR-626	0	-0.557844	1.68119	0
hsa-miR-627	0	111.782	6.62026	1
hsa-miR-628-3p	0	28.7827	2.61504	1
hsa-miR-628-5p	0	173.16	11.545	1
hsa-miR-629	0	16.871	2.19437	1
hsa-miR-629*	0	16.314	2.14371	1
hsa-miR-630	0	4.2491	2.40477	0
hsa-miR-631	0	-1.21974	2.37617	0
hsa-miR-632	0	-0.977934	1.94813	0
hsa-miR-633	0	3.01711	1.74149	0
hsa-miR-634	0	2.12241	1.68736	0
hsa-miR-635	0	0.867918	1.72082	0
hsa-miR-636	0	3.17001	1.69722	0
hsa-miR-637	0	2.86537	1.75367	1
hsa-miR-638	0	82.9484	6.68193	1
hsa-miR-639	0	0.841923	1.71562	0
hsa-miR-640	0	-1.02125	1.95838	0
hsa-miR-641	0	20.6301	2.14652	1
hsa-miR-642	0	0.651912	1.6826	0
hsa-miR-643	0	1.16543	1.6913	0
hsa-miR-644	0	0.178127	1.68627	0
hsa-miR-645	0	-0.751046	1.68075	0
hsa-miR-646	0	1.24918	1.72177	0
hsa-miR-647	0	1.06559	1.71673	0
hsa-miR-648	0	-1.05478	1.95419	0
hsa-miR-649	0	2.46482	1.73398	0
hsa-miR-650	0	-3.01551	1.94783	0
hsa-miR-651	0	1.02111	1.68336	0
hsa-miR-652	0	1388.02	130.34	1
hsa-miR-653	0	1.53385	1.7503	0
hsa-miR-654-3p	0	212.793	19.2458	1
hsa-miR-654-5p	0	24.5344	2.10919	1
hsa-miR-655	0	0.557727	1.69152	0
hsa-miR-656	0	-0.326304	2.37754	0
hsa-miR-657	0	0.126166	1.68141	0
hsa-miR-658	0	-0.303006	1.68166	0
hsa-miR-659	0	1.20723	2.38042	0
hsa-miR-660	0	219.38	19.7928	1
hsa-miR-661	0	-0.617133	1.68352	0
hsa-miR-662	0	1.52486	1.71626	0
hsa-miR-663	0	-1.01426	2.37571	0
hsa-miR-665	0	1.13363	1.69236	0
hsa-miR-668	0	4.94238	1.71462	1
hsa-miR-671-3p	0	-1.47093	1.67999	0
hsa-miR-671-5p	0	6.74622	2.43419	0
hsa-miR-675	0	-0.14366	1.68266	0
hsa-miR-7	0	99.6468	9.46485	1
hsa-miR-7-1*	0	160.784	13.2328	1
hsa-miR-7-2*	0	0.0309576	1.68356	0
hsa-miR-708	0	-1.06086	1.6839	0
hsa-miR-708*	0	-1.71531	1.6803	0
hsa-miR-744	0	462.433	33.7462	1
hsa-miR-744*	0	25.1	2.45114	1
hsa-miR-758	0	106.029	7.13339	1
hsa-miR-760	0	-1.09621	1.68075	0
hsa-miR-765	0	0.520027	2.37867	0
hsa-miR-766	0	847.075	45.6208	1
hsa-miR-767-3p	0	0.745727	1.68535	0
hsa-miR-767-5p	0	0.059501	1.68314	0
hsa-miR-768-3p	0	70.1772	6.14295	1
hsa-miR-768-5p	0	316.37	28.0069	1
hsa-miR-769-3p	0	2.8876	1.71161	1
hsa-miR-769-5p	0	158.188	12.8996	1
hsa-miR-770-5p	0	1.96925	1.69199	0
hsa-miR-801	0	-1.57214	2.37591	0
hsa-miR-802	0	-0.60462	1.68098	0
hsa-miR-873	0	1.00954	1.69268	0
hsa-miR-874	0	46.2004	4.84965	1
hsa-miR-875-3p	0	0.0426696	1.68768	0
hsa-miR-875-5p	0	3.0328	1.73371	1
hsa-miR-876-3p	0	1.24009	1.68411	0
hsa-miR-876-5p	0	0.453719	1.68574	0
hsa-miR-877	0	3.21941	1.71199	1
hsa-miR-877*	0	2.51162	1.68942	0
hsa-miR-885-3p	0	1.14727	1.71065	0
hsa-miR-885-5p	0	-0.992207	2.37612	0
hsa-miR-886-3p	0	68.7298	5.19584	1
hsa-miR-886-5p	0	-3.72006	1.6794	0
hsa-miR-887	0	-0.793652	1.68437	0
hsa-miR-888	0	-0.615696	2.37952	0
hsa-miR-888*	0	-1.25128	1.67999	0
hsa-miR-889	0	11.3747	1.83663	1
hsa-miR-890	0	-1.58452	1.68096	0
hsa-miR-891a	0	-2.72186	2.37513	0
hsa-miR-891b	0	0.0542109	2.38023	0
hsa-miR-892a	0	0.376375	1.68582	0
hsa-miR-892b	0	1.84884	1.72389	0
hsa-miR-9	0	9.70825	2.4923	1
hsa-miR-9*	0	44.2511	4.08516	1
hsa-miR-920	0	-1.60653	1.67987	0
hsa-miR-921	0	-2.38285	1.68094	0
hsa-miR-922	0	-0.374852	1.68201	0
hsa-miR-923	0	411.095	36.1659	1
hsa-miR-924	0	-0.125043	1.68339	0
hsa-miR-92a	0	9954.68	790.967	1
hsa-miR-92a-1*	0	5.98001	1.75025	1
hsa-miR-92a-2*	0	-0.212917	1.68167	0
hsa-miR-92b	0	1.68665	1.69129	0
hsa-miR-92b*	0	-1.8122	1.68009	0
hsa-miR-93	0	3985.5	370.396	1
hsa-miR-93*	0	6.74201	1.83898	1
hsa-miR-933	0	3.00657	1.70285	0
hsa-miR-934	0	0.398867	1.68342	0
hsa-miR-935	0	1.01342	1.68649	0
hsa-miR-936	0	-0.304418	2.37943	0
hsa-miR-937	0	-0.298891	1.68295	0
hsa-miR-938	0	-0.841874	1.68078	0
hsa-miR-939	0	20.7621	2.80262	1
hsa-miR-940	0	44.9914	4.07515	1
hsa-miR-941	0	-0.481231	1.68548	0
hsa-miR-942	0	2.33815	1.69663	0
hsa-miR-943	0	-1.73828	1.6821	0
hsa-miR-944	0	0.777743	1.69734	0
hsa-miR-95	0	-0.458175	2.37965	0
hsa-miR-96	0	5.87515	2.4255	0
hsa-miR-96*	0	-2.26522	1.68124	0
hsa-miR-98	0	1058.49	95.984	1
hsa-miR-99a	0	117.338	10.9756	1
hsa-miR-99a*	0	0.827675	1.70511	0
hsa-miR-99b	0	226.857	17.8493	1
hsa-miR-99b*	0	-0.369092	1.6851	0
hsv1-miR-H1	0	-1.32275	1.68033	0
hsv1-miR-LAT	0	7.59828	1.73246	1
hur_1	1	2161.65	109.974	1
hur_2	1	6793.38	342.125	1
hur_4	1	1059.54	57.7783	1
hur_5	1	1.05046	2.13317	0
hur_6	1	581.19	36.9398	1
kshv-miR-K12-1	0	-0.252436	1.68631	0
kshv-miR-K12-10a	0	-0.381056	1.68162	0
kshv-miR-K12-11	0	-2.00657	1.67988	0
kshv-miR-K12-12	0	-0.490114	1.68152	0
kshv-miR-K12-2	0	0.329135	1.72024	0
kshv-miR-K12-3	0	12.8392	2.64824	1
kshv-miR-K12-3*	0	-0.811136	1.68748	0
kshv-miR-K12-4-3p	0	-0.221667	1.68651	0
kshv-miR-K12-4-5p	0	-1.36479	1.68131	0
kshv-miR-K12-5	0	-1.64624	1.68167	0
kshv-miR-K12-6-3p	0	-0.956819	1.6811	0
kshv-miR-K12-6-5p	0	-1.33667	1.6799	0
kshv-miR-K12-7	0	0.419609	1.6877	0
kshv-miR-K12-8	0	0.925631	1.76233	1
kshv-miR-K12-9	0	-1.35412	1.67957	0
kshv-miR-K12-9*	0	-0.978486	1.68236	0
miRNABrightCorner30	1	5425.4	543.375	1
mr_1	1	437.787	22.9478	1
