SystematicName	ControlType	gTotalGeneSignal	gTotalGeneError	gIsGeneDetected
hsa-miR-524-5p	0	-1.76164	2.30072	0
hsa-miR-525-3p	0	-1.55794	1.62674	0
hsa-miR-525-5p	0	-1.55776	1.8871	0
hsa-miR-526b	0	-2.28297	2.30074	0
hsa-miR-526b*	0	0.380161	2.30365	0
hsa-miR-527	0	-0.746933	1.88681	0
hsa-miR-532-3p	0	64.6234	6.28309	1
hsa-miR-532-5p	0	114.667	10.0516	1
hsa-miR-539	0	25.5382	2.84345	1
hsa-miR-541	0	-1.18031	1.62754	0
hsa-miR-541*	0	0.543958	1.63053	0
hsa-miR-542-3p	0	27.9811	2.7331	1
hsa-miR-542-5p	0	32.5756	3.36567	1
hsa-miR-543	0	68.7992	5.95733	1
hsa-miR-544	0	0.49075	1.62912	0
hsa-miR-545	0	170.918	11.7002	1
hsa-miR-545*	0	-1.03352	1.62695	0
hsa-miR-548a-3p	0	0.214471	1.62922	0
hsa-miR-548a-5p	0	20.2698	2.06922	1
hsa-miR-548b-3p	0	0.434202	1.62864	0
hsa-miR-548b-5p	0	2.12096	1.70379	0
hsa-miR-548c-3p	0	-0.324905	1.62791	0
hsa-miR-548c-5p	0	229.64	13.7913	1
hsa-miR-548d-3p	0	0.220729	1.62955	0
hsa-miR-548d-5p	0	14.844	1.88793	1
hsa-miR-549	0	-1.14785	1.62815	0
hsa-miR-550	0	0.647991	1.63581	0
hsa-miR-550*	0	64.5603	4.21229	1
hsa-miR-551a	0	-1.71089	1.62914	0
hsa-miR-551b	0	658.023	48.9632	1
hsa-miR-551b*	0	-0.678378	1.62917	0
hsa-miR-552	0	4.16536	1.65719	1
hsa-miR-553	0	1.59212	1.63648	0
hsa-miR-554	0	0.305193	1.63429	0
hsa-miR-555	0	-0.380138	1.63564	0
hsa-miR-556-3p	0	0.841725	1.6303	0
hsa-miR-556-5p	0	-0.740014	1.62738	0
hsa-miR-557	0	9.79333	2.40781	1
hsa-miR-558	0	-1.77704	1.62694	0
hsa-miR-559	0	0.709837	1.62969	0
hsa-miR-561	0	1.94838	1.6336	0
hsa-miR-562	0	0.424405	1.62978	0
hsa-miR-563	0	-0.906817	1.62829	0
hsa-miR-564	0	-0.164016	1.88845	0
hsa-miR-566	0	-0.971273	1.62814	0
hsa-miR-567	0	-1.07907	1.6282	0
hsa-miR-568	0	0.404256	2.30865	0
hsa-miR-569	0	0.516972	1.63456	0
hsa-miR-570	0	1.56551	1.63832	0
hsa-miR-571	0	0.903893	2.30866	0
hsa-miR-572	0	4.62462	2.38294	0
hsa-miR-573	0	0.0268234	1.63021	0
hsa-miR-574-3p	0	787.318	59.325	1
hsa-miR-574-5p	0	133.615	10.3525	1
hsa-miR-575	0	4.20864	2.32449	0
hsa-miR-576-3p	0	7.5504	1.74186	1
hsa-miR-576-5p	0	0.227272	1.629	0
hsa-miR-577	0	-0.137976	2.30437	0
hsa-miR-578	0	0.403293	1.63269	0
hsa-miR-579	0	2.8332	1.64317	0
hsa-miR-580	0	1.9178	1.64027	0
hsa-miR-581	0	1.41085	1.63196	0
hsa-miR-582-3p	0	-1.98561	1.62734	0
hsa-miR-582-5p	0	4.44098	2.32403	0
hsa-miR-583	0	-1.75555	1.88584	0
hsa-miR-584	0	1109.43	98.7483	1
hsa-miR-585	0	0.569079	1.90322	0
hsa-miR-586	0	1.90019	1.63598	0
hsa-miR-587	0	0.661136	1.62998	0
hsa-miR-588	0	-0.909396	1.62747	0
hsa-miR-589	0	1.11843	1.64427	0
hsa-miR-589*	0	3.72886	1.6544	1
hsa-miR-590-3p	0	1.40663	1.63102	0
hsa-miR-590-5p	0	3247.77	278.51	1
hsa-miR-591	0	-1.45879	1.62754	0
hsa-miR-592	0	-0.66792	2.30515	0
hsa-miR-593	0	0.839061	1.63116	0
hsa-miR-593*	0	-1.78994	1.62682	0
hsa-miR-595	0	8.25951	1.96922	1
hsa-miR-596	0	-1.39712	1.62752	0
hsa-miR-597	0	-0.913887	1.62761	0
hsa-miR-598	0	196.139	18.1389	1
hsa-miR-599	0	-1.646	1.62762	0
hsa-miR-600	0	-1.81035	1.62764	0
hsa-miR-601	0	0.635189	1.63113	0
hsa-miR-602	0	0.68099	1.89331	0
hsa-miR-603	0	0.013284	1.62782	0
hsa-miR-604	0	-1.35804	1.88828	0
hsa-miR-605	0	-1.3985	2.30126	0
hsa-miR-606	0	-1.88743	1.62683	0
hsa-miR-607	0	-1.24436	1.62802	0
hsa-miR-608	0	-1.05106	2.30073	0
hsa-miR-609	0	2.74936	1.77237	0
hsa-miR-610	0	0.958684	1.63137	0
hsa-miR-611	0	-1.9615	1.88682	0
hsa-miR-612	0	-0.698816	1.62752	0
hsa-miR-613	0	-2.18652	1.62868	0
hsa-miR-614	0	-0.289418	1.88756	0
hsa-miR-615-3p	0	-0.119962	1.62867	0
hsa-miR-615-5p	0	-1.50494	1.62798	0
hsa-miR-616	0	0.978474	1.63304	0
hsa-miR-616*	0	0.0730568	1.62991	0
hsa-miR-617	0	-1.38055	1.88653	0
hsa-miR-618	0	0.375696	1.63453	0
hsa-miR-619	0	-0.927894	1.62948	0
hsa-miR-620	0	-1.0233	3.25658	0
hsa-miR-621	0	-2.28392	1.62693	0
hsa-miR-622	0	-1.14711	1.88682	0
hsa-miR-623	0	32.2697	2.36736	1
hsa-miR-624	0	5.52287	1.70473	1
hsa-miR-624*	0	46.3467	3.8546	1
hsa-miR-625	0	2508.51	230.778	1
hsa-miR-625*	0	13.5272	1.88159	1
hsa-miR-626	0	-0.387805	1.62812	0
hsa-miR-627	0	110.579	6.39769	1
hsa-miR-628-3p	0	29.0329	2.66555	1
hsa-miR-628-5p	0	166.251	11.0353	1
hsa-miR-629	0	19.4331	2.28658	1
hsa-miR-629*	0	17.5199	2.0871	1
hsa-miR-630	0	5.89377	2.3467	0
hsa-miR-631	0	-0.371115	2.30331	0
hsa-miR-632	0	-1.1557	1.88985	0
hsa-miR-633	0	-0.702821	1.62763	0
hsa-miR-634	0	2.04543	1.63492	0
hsa-miR-635	0	-1.50269	1.62769	0
hsa-miR-636	0	1.39197	1.6323	0
hsa-miR-637	0	-0.00655275	1.65315	0
hsa-miR-638	0	85.621	6.85448	1
hsa-miR-639	0	-0.812813	1.62909	0
hsa-miR-640	0	-0.0412208	1.88971	0
hsa-miR-641	0	15.8863	2.00826	1
hsa-miR-642	0	-0.081111	1.62844	0
hsa-miR-643	0	2.3002	1.64413	0
hsa-miR-644	0	-0.202995	1.628	0
hsa-miR-645	0	0.596068	1.63182	0
hsa-miR-646	0	0.216943	1.6308	0
hsa-miR-647	0	-0.572782	1.62819	0
hsa-miR-648	0	-1.25487	1.8862	0
hsa-miR-649	0	-0.978683	1.62823	0
hsa-miR-650	0	-0.258199	1.88818	0
hsa-miR-651	0	0.665134	1.63956	0
hsa-miR-652	0	1413.29	132.804	1
hsa-miR-653	0	-1.34594	1.62725	0
hsa-miR-654-3p	0	226.62	20.449	1
hsa-miR-654-5p	0	22.9672	2.02649	1
hsa-miR-655	0	1.47351	1.63065	0
hsa-miR-656	0	2.26996	2.30812	0
hsa-miR-657	0	0.208888	1.63123	0
hsa-miR-658	0	-0.537831	1.62799	0
hsa-miR-659	0	0.852855	2.30691	0
hsa-miR-660	0	219.554	19.5874	1
hsa-miR-661	0	-0.652642	1.63066	0
hsa-miR-662	0	0.545055	1.6307	0
hsa-miR-663	0	0.556692	2.30356	0
hsa-miR-665	0	0.772783	1.63256	0
hsa-miR-668	0	2.86217	1.63814	0
hsa-miR-671-3p	0	-0.758391	1.6271	0
hsa-miR-671-5p	0	8.29857	2.38265	0
hsa-miR-675	0	-2.1753	1.62672	0
hsa-miR-7	0	108.678	10.1334	1
hsa-miR-7-1*	0	167.05	13.7088	1
hsa-miR-7-2*	0	-0.707554	1.62803	0
hsa-miR-708	0	-0.0811286	1.62903	0
hsa-miR-708*	0	0.533493	1.63064	0
hsa-miR-744	0	501.595	36.4769	1
hsa-miR-744*	0	23.3843	2.37093	1
hsa-miR-758	0	99.5649	6.65223	1
hsa-miR-760	0	-0.402118	1.62963	0
hsa-miR-765	0	2.2173	2.30974	0
hsa-miR-766	0	893.359	47.7601	1
hsa-miR-767-3p	0	1.29125	1.63231	0
hsa-miR-767-5p	0	-0.315475	1.62909	0
hsa-miR-768-3p	0	69.1026	6.03841	1
hsa-miR-768-5p	0	344.778	30.1718	1
hsa-miR-769-3p	0	5.93235	1.67783	1
hsa-miR-769-5p	0	154.897	12.5707	1
hsa-miR-770-5p	0	1.18693	1.6337	0
hsa-miR-801	0	-0.636452	2.30347	0
hsa-miR-802	0	-1.19005	1.62765	0
hsa-miR-873	0	-1.07708	1.62772	0
hsa-miR-874	0	45.3732	4.86992	1
hsa-miR-875-3p	0	0.124488	1.63308	0
hsa-miR-875-5p	0	-0.351619	1.62886	0
hsa-miR-876-3p	0	-0.160907	1.62802	0
hsa-miR-876-5p	0	0.49317	1.63064	0
hsa-miR-877	0	4.03065	1.65615	1
hsa-miR-877*	0	1.68571	1.63799	0
hsa-miR-885-3p	0	-0.714342	1.62889	0
hsa-miR-885-5p	0	0.931405	2.30687	0
hsa-miR-886-3p	0	67.4142	5.10955	1
hsa-miR-886-5p	0	-1.09125	1.62787	0
hsa-miR-887	0	-0.442207	1.63471	0
hsa-miR-888	0	-0.416457	2.30233	0
hsa-miR-888*	0	-1.37603	1.62746	0
hsa-miR-889	0	11.5173	1.7699	1
hsa-miR-890	0	-0.611957	1.62852	0
hsa-miR-891a	0	-0.761969	2.30202	0
hsa-miR-891b	0	-1.13352	2.3049	0
hsa-miR-892a	0	1.29252	1.63511	0
hsa-miR-892b	0	-0.136334	1.63174	0
hsa-miR-9	0	7.31256	2.38463	1
hsa-miR-9*	0	41.8476	3.91911	1
hsa-miR-920	0	-1.39715	1.62709	0
hsa-miR-921	0	-1.646	1.62706	0
hsa-miR-922	0	-1.13253	1.62712	0
hsa-miR-923	0	413.537	35.8144	1
hsa-miR-924	0	0.42164	1.63033	0
hsa-miR-92a	0	10253	808.872	1
hsa-miR-92a-1*	0	5.56184	1.69272	1
hsa-miR-92a-2*	0	-0.0105494	1.62921	0
hsa-miR-92b	0	0.264304	1.63305	0
hsa-miR-92b*	0	-1.72926	1.62712	0
hsa-miR-93	0	4369.38	404.62	1
hsa-miR-93*	0	8.24847	1.82714	1
hsa-miR-933	0	2.68749	1.64405	0
hsa-miR-934	0	-2.516	1.62723	0
hsa-miR-935	0	-0.905345	1.62837	0
hsa-miR-936	0	-0.667506	2.30255	0
hsa-miR-937	0	-0.375637	1.63073	0
hsa-miR-938	0	-2.00172	1.62743	0
hsa-miR-939	0	32.0241	3.25855	1
hsa-miR-940	0	48.2428	4.28586	1
hsa-miR-941	0	-1.58882	1.6274	0
hsa-miR-942	0	2.67655	1.64494	0
hsa-miR-943	0	-0.584709	1.62932	0
hsa-miR-944	0	-0.674211	1.63064	0
hsa-miR-95	0	1.79513	2.30798	0
hsa-miR-96	0	6.17635	2.35048	0
hsa-miR-96*	0	-0.401746	1.62859	0
hsa-miR-98	0	1189.8	107.857	1
hsa-miR-99a	0	123.322	11.4647	1
hsa-miR-99a*	0	-1.25698	1.62758	0
hsa-miR-99b	0	226.143	17.8491	1
hsa-miR-99b*	0	0.373317	1.63757	0
hsv1-miR-H1	0	-0.0418408	1.63009	0
hsv1-miR-LAT	0	5.62157	1.66126	0
hur_1	1	2104.73	106.855	1
hur_2	1	6431.6	323.457	1
hur_4	1	1156.24	62.8204	1
hur_5	1	0.378082	2.03776	0
hur_6	1	589.032	37.2024	1
kshv-miR-K12-1	0	0.722383	1.63498	0
kshv-miR-K12-10a	0	-1.46451	1.62756	0
kshv-miR-K12-11	0	-0.747217	1.62786	0
kshv-miR-K12-12	0	-0.371931	1.62894	0
kshv-miR-K12-2	0	-0.35595	1.63042	0
kshv-miR-K12-3	0	14.0864	2.63922	1
kshv-miR-K12-3*	0	-1.62287	1.62731	0
kshv-miR-K12-4-3p	0	-0.996622	1.62713	0
kshv-miR-K12-4-5p	0	-0.642931	1.62814	0
kshv-miR-K12-5	0	-2.19995	1.62698	0
kshv-miR-K12-6-3p	0	-1.49021	1.62692	0
kshv-miR-K12-6-5p	0	-0.143863	1.62886	0
kshv-miR-K12-7	0	-1.14958	1.62738	0
kshv-miR-K12-8	0	-0.217991	1.63026	0
kshv-miR-K12-9	0	-0.678383	1.62739	0
kshv-miR-K12-9*	0	-0.41571	1.63188	0
miRNABrightCorner30	1	9281.11	928.505	1
mr_1	1	406.116	21.4319	1
