SystematicName	ControlType	gTotalGeneSignal	gTotalGeneError	gIsGeneDetected
hsa-miR-525-3p	0	-0.52577	1.36137	0
hsa-miR-525-5p	0	-0.851988	1.57426	0
hsa-miR-526b	0	-1.07483	1.92134	0
hsa-miR-526b*	0	0.571595	1.92534	0
hsa-miR-527	0	-1.00412	1.57479	0
hsa-miR-532-3p	0	51.8247	5.05224	1
hsa-miR-532-5p	0	109.751	9.67685	1
hsa-miR-539	0	97.3016	8.05859	1
hsa-miR-541	0	0.401357	1.36081	0
hsa-miR-541*	0	0.398093	1.36274	0
hsa-miR-542-3p	0	21.4713	2.17741	1
hsa-miR-542-5p	0	39.4519	3.53537	1
hsa-miR-543	0	120.959	9.90205	1
hsa-miR-544	0	0.165059	1.36471	0
hsa-miR-545	0	62.8227	4.52083	1
hsa-miR-545*	0	0.774244	1.36412	0
hsa-miR-548a-3p	0	-1.65008	1.35764	0
hsa-miR-548a-5p	0	9.40359	1.45784	1
hsa-miR-548b-3p	0	0.480011	1.36182	0
hsa-miR-548b-5p	0	-0.705856	1.35856	0
hsa-miR-548c-3p	0	0.119019	1.36069	0
hsa-miR-548c-5p	0	166.756	10.173	1
hsa-miR-548d-3p	0	0.191789	1.36217	0
hsa-miR-548d-5p	0	12.2026	1.5531	1
hsa-miR-549	0	-0.584627	1.36133	0
hsa-miR-550	0	2.15695	1.36753	0
hsa-miR-550*	0	54.8743	3.6152	1
hsa-miR-551a	0	-0.86362	1.35952	0
hsa-miR-551b	0	546.209	41.3977	1
hsa-miR-551b*	0	-0.235728	1.36204	0
hsa-miR-552	0	0.456512	1.36603	0
hsa-miR-553	0	0.687748	1.36456	0
hsa-miR-554	0	-1.632	1.3581	0
hsa-miR-555	0	-0.591013	1.35795	0
hsa-miR-556-3p	0	-0.525603	1.35832	0
hsa-miR-556-5p	0	-1.52715	1.35764	0
hsa-miR-557	0	8.91216	2.02725	1
hsa-miR-558	0	-1.59424	1.35788	0
hsa-miR-559	0	-1.42718	1.35829	0
hsa-miR-561	0	-1.56953	1.35767	0
hsa-miR-562	0	-0.216146	1.3592	0
hsa-miR-563	0	-1.68592	1.35837	0
hsa-miR-564	0	1.25239	1.57964	0
hsa-miR-566	0	-0.343527	1.38565	0
hsa-miR-567	0	-1.04934	1.35876	0
hsa-miR-568	0	-0.580132	1.92229	0
hsa-miR-569	0	-0.386377	1.35947	0
hsa-miR-570	0	1.79751	1.37267	0
hsa-miR-571	0	-0.45353	1.92653	0
hsa-miR-572	0	4.72031	1.96302	0
hsa-miR-573	0	-0.819365	1.35924	0
hsa-miR-574-3p	0	477.104	36.3675	1
hsa-miR-574-5p	0	138.041	10.5725	1
hsa-miR-575	0	15.5432	2.22831	1
hsa-miR-576-3p	0	5.00593	1.43233	1
hsa-miR-576-5p	0	0.350553	1.36137	0
hsa-miR-577	0	-1.56912	1.92092	0
hsa-miR-578	0	-0.183203	1.35941	0
hsa-miR-579	0	2.52917	1.37924	0
hsa-miR-580	0	1.39435	1.40175	0
hsa-miR-581	0	0.67411	1.36178	0
hsa-miR-582-3p	0	-1.43923	1.35916	0
hsa-miR-582-5p	0	5.93056	1.96961	0
hsa-miR-583	0	-0.279465	1.57801	0
hsa-miR-584	0	578.74	51.1543	1
hsa-miR-585	0	-0.1716	1.57726	0
hsa-miR-586	0	0.585107	1.36118	0
hsa-miR-587	0	-1.1744	1.35857	0
hsa-miR-588	0	-1.31873	1.35906	0
hsa-miR-589	0	0.0570709	1.36493	0
hsa-miR-589*	0	1.14104	1.36978	0
hsa-miR-590-3p	0	0.542998	1.36045	0
hsa-miR-590-5p	0	1648.8	142.286	1
hsa-miR-591	0	1.001	1.36561	0
hsa-miR-592	0	0.713364	1.93067	0
hsa-miR-593	0	-0.703125	1.35804	0
hsa-miR-593*	0	-1.18108	1.35908	0
hsa-miR-595	0	1.80226	1.59176	0
hsa-miR-596	0	-0.697875	1.35995	0
hsa-miR-597	0	-2.13711	1.35769	0
hsa-miR-598	0	102.68	9.67837	1
hsa-miR-599	0	0.483382	1.36187	0
hsa-miR-600	0	-1.10037	1.35953	0
hsa-miR-601	0	1.11382	1.36204	0
hsa-miR-602	0	1.15528	1.58054	0
hsa-miR-603	0	0.457096	1.36222	0
hsa-miR-604	0	-1.24746	1.57518	0
hsa-miR-605	0	-0.701441	1.92062	0
hsa-miR-606	0	-1.74593	1.35949	0
hsa-miR-607	0	0.300322	1.36371	0
hsa-miR-608	0	-2.00487	1.92084	0
hsa-miR-609	0	0.648755	1.457	0
hsa-miR-610	0	2.76193	1.37655	0
hsa-miR-611	0	-0.528725	1.57881	0
hsa-miR-612	0	-1.01052	1.35897	0
hsa-miR-613	0	-1.47862	1.36025	0
hsa-miR-614	0	-1.82985	1.57406	0
hsa-miR-615-3p	0	-1.52632	1.35879	0
hsa-miR-615-5p	0	-2.31749	1.35813	0
hsa-miR-616	0	-0.577247	1.36073	0
hsa-miR-616*	0	0.530493	1.36065	0
hsa-miR-617	0	-0.971879	1.57447	0
hsa-miR-618	0	-0.520684	1.3585	0
hsa-miR-619	0	-1.45093	1.35864	0
hsa-miR-620	0	-0.731875	2.71991	0
hsa-miR-621	0	-1.9222	1.36041	0
hsa-miR-622	0	-2.51907	1.57444	0
hsa-miR-623	0	7.17366	1.41325	1
hsa-miR-624	0	2.74266	1.3892	1
hsa-miR-624*	0	34.3136	3.02874	1
hsa-miR-625	0	1655.17	153.203	1
hsa-miR-625*	0	8.59613	1.45714	1
hsa-miR-626	0	-0.448412	1.36047	0
hsa-miR-627	0	88.3269	5.17969	1
hsa-miR-628-3p	0	22.0494	2.08351	1
hsa-miR-628-5p	0	103.428	7.03079	1
hsa-miR-629	0	12.3734	1.7088	1
hsa-miR-629*	0	10.3808	1.59591	1
hsa-miR-630	0	2.63373	1.93089	0
hsa-miR-631	0	0.973474	1.92544	0
hsa-miR-632	0	0.651686	1.58254	0
hsa-miR-633	0	-0.588583	1.35937	0
hsa-miR-634	0	2.64391	1.36832	0
hsa-miR-635	0	-0.808715	1.35851	0
hsa-miR-636	0	0.914924	1.3657	0
hsa-miR-637	0	0.770366	1.37185	0
hsa-miR-638	0	67.8591	5.4564	1
hsa-miR-639	0	-0.458945	1.35846	0
hsa-miR-640	0	0.015	1.57674	0
hsa-miR-641	0	14.8272	1.78021	1
hsa-miR-642	0	-1.88618	1.35851	0
hsa-miR-643	0	0.439125	1.3661	0
hsa-miR-644	0	-1.81568	1.35768	0
hsa-miR-645	0	2.60037	1.42193	1
hsa-miR-646	0	0.617187	1.42339	0
hsa-miR-647	0	2.46485	1.40898	0
hsa-miR-648	0	-1.62064	1.57496	0
hsa-miR-649	0	-0.377704	1.36194	0
hsa-miR-650	0	-1.73093	1.57468	0
hsa-miR-651	0	-0.149878	1.35919	0
hsa-miR-652	0	1189.97	112.412	1
hsa-miR-653	0	-0.311245	1.36239	0
hsa-miR-654-3p	0	548.486	49.2602	1
hsa-miR-654-5p	0	64.7341	3.56124	1
hsa-miR-655	0	0.446821	1.35966	0
hsa-miR-656	0	4.1409	1.94331	0
hsa-miR-657	0	-0.843703	1.35894	0
hsa-miR-658	0	0.288253	1.36088	0
hsa-miR-659	0	0.624295	1.92245	0
hsa-miR-660	0	161.399	14.7525	1
hsa-miR-661	0	-0.816791	1.36095	0
hsa-miR-662	0	2.64531	1.39722	0
hsa-miR-663	0	2.02536	1.93826	0
hsa-miR-665	0	1.37029	1.36749	0
hsa-miR-668	0	5.02413	1.40734	1
hsa-miR-671-3p	0	2.26354	1.37391	0
hsa-miR-671-5p	0	10.8481	2.07136	1
hsa-miR-675	0	-2.34327	1.35823	0
hsa-miR-7	0	73.874	7.00061	1
hsa-miR-7-1*	0	110.499	9.21781	1
hsa-miR-7-2*	0	-1.15405	1.35936	0
hsa-miR-708	0	-0.60073	1.35846	0
hsa-miR-708*	0	0.386683	1.35998	0
hsa-miR-744	0	315.975	22.9964	1
hsa-miR-744*	0	14.9106	1.76354	1
hsa-miR-758	0	297.5	19.0935	1
hsa-miR-760	0	0.907824	1.36139	0
hsa-miR-765	0	2.65966	1.93372	0
hsa-miR-766	0	555.546	29.7352	1
hsa-miR-767-3p	0	0.243301	1.36132	0
hsa-miR-767-5p	0	-0.324739	1.35859	0
hsa-miR-768-3p	0	67.6241	5.89696	1
hsa-miR-768-5p	0	89.1293	8.35217	1
hsa-miR-769-3p	0	4.38619	1.39916	1
hsa-miR-769-5p	0	129.808	10.465	1
hsa-miR-770-5p	0	4.36126	1.38792	0
hsa-miR-801	0	1.83708	1.93383	0
hsa-miR-802	0	-0.675934	1.35888	0
hsa-miR-873	0	0.27943	1.36112	0
hsa-miR-874	0	40.6862	4.15508	1
hsa-miR-875-3p	0	-1.04642	1.35906	0
hsa-miR-875-5p	0	0.750126	1.36276	0
hsa-miR-876-3p	0	-0.472498	1.35879	0
hsa-miR-876-5p	0	0.955242	1.36104	0
hsa-miR-877	0	3.70351	1.39574	1
hsa-miR-877*	0	2.85251	1.37379	0
hsa-miR-885-3p	0	0.381818	1.36028	0
hsa-miR-885-5p	0	0.56042	1.92382	0
hsa-miR-886-3p	0	53.2181	4.07499	1
hsa-miR-886-5p	0	-1.01588	1.35798	0
hsa-miR-887	0	2.12329	1.3703	0
hsa-miR-888	0	-0.712626	1.92193	0
hsa-miR-888*	0	-1.49381	1.3581	0
hsa-miR-889	0	18.8892	1.74425	1
hsa-miR-890	0	0.854349	1.36877	0
hsa-miR-891a	0	-2.80014	1.91986	0
hsa-miR-891b	0	0.679823	1.92342	0
hsa-miR-892a	0	0.353607	1.36108	0
hsa-miR-892b	0	2.30794	1.36699	0
hsa-miR-9	0	5.22009	1.96645	0
hsa-miR-9*	0	28.0551	2.83396	1
hsa-miR-920	0	-1.15904	1.35788	0
hsa-miR-921	0	-0.984337	1.36002	0
hsa-miR-922	0	-1.26614	1.35839	0
hsa-miR-923	0	2262.97	198.204	1
hsa-miR-924	0	0.0851836	1.35947	0
hsa-miR-92a	0	8902.72	705.256	1
hsa-miR-92a-1*	0	4.16847	1.40017	1
hsa-miR-92a-2*	0	-0.426546	1.35808	0
hsa-miR-92b	0	-0.180942	1.36339	0
hsa-miR-92b*	0	-2.8755	1.35872	0
hsa-miR-93	0	3403.32	316.122	1
hsa-miR-93*	0	5.2981	1.50033	1
hsa-miR-933	0	2.76906	1.3767	0
hsa-miR-934	0	-0.912735	1.36261	0
hsa-miR-935	0	-1.08206	1.35911	0
hsa-miR-936	0	-1.48402	1.92063	0
hsa-miR-937	0	-0.301268	1.36012	0
hsa-miR-938	0	-1.12879	1.36009	0
hsa-miR-939	0	32.3183	2.99721	1
hsa-miR-940	0	54.4632	4.62397	1
hsa-miR-941	0	-0.956148	1.3596	0
hsa-miR-942	0	1.69673	1.36625	0
hsa-miR-943	0	-0.77293	1.35996	0
hsa-miR-944	0	-0.61994	1.35926	0
hsa-miR-95	0	0.797452	1.9256	0
hsa-miR-96	0	29.9416	2.92811	1
hsa-miR-96*	0	-0.837202	1.35792	0
hsa-miR-98	0	1086.41	98.39	1
hsa-miR-99a	0	105.932	9.75994	1
hsa-miR-99a*	0	-1.2533	1.35852	0
hsa-miR-99b	0	379.809	29.5524	1
hsa-miR-99b*	0	-0.07058	1.36677	0
hsv1-miR-H1	0	-0.38651	1.359	0
hsv1-miR-LAT	0	15.1229	1.57494	1
hur_1	1	2529.01	128.811	1
hur_2	1	8491.33	428.286	1
hur_4	1	1091.51	59.3277	1
hur_5	1	-0.501507	1.69814	0
hur_6	1	613.722	38.8511	1
kshv-miR-K12-1	0	-0.999025	1.35812	0
kshv-miR-K12-10a	0	0.234657	1.36473	0
kshv-miR-K12-11	0	-2.00142	1.35952	0
kshv-miR-K12-12	0	-0.0350737	1.36372	0
kshv-miR-K12-2	0	-1.51762	1.35815	0
kshv-miR-K12-3	0	15.6933	2.32313	1
kshv-miR-K12-3*	0	-1.03508	1.36852	0
kshv-miR-K12-4-3p	0	-1.82223	1.35806	0
kshv-miR-K12-4-5p	0	-0.313786	1.35907	0
kshv-miR-K12-5	0	-2.19975	1.3576	0
kshv-miR-K12-6-3p	0	-0.700181	1.35811	0
kshv-miR-K12-6-5p	0	-2.3946	1.35807	0
kshv-miR-K12-7	0	-0.267322	1.39157	0
kshv-miR-K12-8	0	-0.383163	1.35871	0
kshv-miR-K12-9	0	-2.58703	1.35775	0
kshv-miR-K12-9*	0	-0.665475	1.35956	0
miRNABrightCorner30	1	4141.28	415.459	1
mr_1	1	527.753	27.5526	1
